seed_type,scov_type,time,scov
SVRM,b_abs,36001,2736.2
SVRM,b_abs,37001,2745.4
SVRM,b_abs,38001,2745.6
SVRM,b_abs,39001,2760.8
SVRM,b_abs,40001,2762.6
SVRM,b_abs,41001,2764.4
SVRM,b_abs,42001,2771.4
SVRM,b_abs,43001,2771.8
Manual,edge,0,0.0
Manual,edge,1,6.0
Manual,edge,1001,31.2
Manual,edge,2001,39.4
Manual,edge,3001,41.4
Manual,edge,4001,41.8
Manual,edge,5001,42.0
Manual,edge,6001,42.6
Manual,edge,7001,43.0
Manual,edge,8001,45.8
Manual,edge,9001,46.0
Manual,edge,10001,47.0
Manual,edge,11001,47.6
Manual,edge,12001,47.6
Manual,edge,13001,47.6
Manual,edge,14001,48.0
Manual,edge,15001,48.2
Manual,edge,16001,48.6
Manual,edge,17001,48.6
Manual,edge,18001,48.6
Manual,edge,19001,48.6
Manual,edge,20001,49.4
Manual,edge,21001,49.4
Manual,edge,22001,49.4
Manual,edge,23001,49.4
Manual,edge,24001,49.4
Manual,edge,25001,49.4
Manual,edge,26001,49.8
Manual,edge,27001,49.8
Manual,edge,28001,49.8
Manual,edge,29001,50.0
Manual,edge,30001,50.2
Manual,edge,31001,50.2
Manual,edge,32001,50.2
Manual,edge,33001,50.2
Manual,edge,34001,50.8
Manual,edge,35001,51.2
Manual,edge,36001,51.2
Manual,edge,37001,51.2
Manual,edge,38001,51.2
Manual,edge,39001,51.2
Manual,edge,40001,51.2
Manual,edge,41001,51.2
Manual,edge,42001,51.8
Manual,edge,43001,51.8
Manual,node,0,0.0
Manual,node,1,5.6
Manual,node,1001,11.0
Manual,node,2001,11.4
Manual,node,3001,11.4
Manual,node,4001,11.4
Manual,node,5001,11.6
Manual,node,6001,11.8
Manual,node,7001,11.8
Manual,node,8001,12.2
Manual,node,9001,12.2
Manual,node,10001,12.2
Manual,node,11001,12.2
Manual,node,12001,12.2
Manual,node,13001,12.2
Manual,node,14001,12.2
Manual,node,15001,12.2
Manual,node,16001,12.2
Manual,node,17001,12.2
Manual,node,18001,12.2
Manual,node,19001,12.2
Manual,node,20001,12.6
Manual,node,21001,12.6
Manual,node,22001,12.6
Manual,node,23001,12.6
Manual,node,24001,12.6
Manual,node,25001,12.6
Manual,node,26001,12.6
Manual,node,27001,12.6
Manual,node,28001,12.6
Manual,node,29001,12.6
Manual,node,30001,12.6
Manual,node,31001,12.6
Manual,node,32001,12.6
Manual,node,33001,12.6
Manual,node,34001,12.6
Manual,node,35001,12.8
Manual,node,36001,12.8
Manual,node,37001,12.8
Manual,node,38001,12.8
Manual,node,39001,12.8
Manual,node,40001,12.8
Manual,node,41001,12.8
Manual,node,42001,13.2
Manual,node,43001,13.2
Manual,l_abs,0,0.0
Manual,l_abs,1,4058.0
Manual,l_abs,1001,4196.0
Manual,l_abs,2001,4273.2
Manual,l_abs,3001,4313.2
Manual,l_abs,4001,4410.8
Manual,l_abs,5001,4445.4
Manual,l_abs,6001,4458.6
Manual,l_abs,7001,4465.4
Manual,l_abs,8001,4484.0
Manual,l_abs,9001,4490.0
Manual,l_abs,10001,4504.8
Manual,l_abs,11001,4511.8
Manual,l_abs,12001,4515.4
Manual,l_abs,13001,4516.4
Manual,l_abs,14001,4522.2
Manual,l_abs,15001,4526.0
Manual,l_abs,16001,4532.4
Manual,l_abs,17001,4543.6
Manual,l_abs,18001,4546.6
Manual,l_abs,19001,4548.8
Manual,l_abs,20001,4552.8
Manual,l_abs,21001,4553.8
Manual,l_abs,22001,4553.8
Manual,l_abs,23001,4553.8
Manual,l_abs,24001,4554.2
Manual,l_abs,25001,4555.2
Manual,l_abs,26001,4556.4
Manual,l_abs,27001,4556.4
Manual,l_abs,28001,4558.2
Manual,l_abs,29001,4559.8
Manual,l_abs,30001,4564.0
Manual,l_abs,31001,4566.8
Manual,l_abs,32001,4570.6
Manual,l_abs,33001,4575.2
Manual,l_abs,34001,4584.8
Manual,l_abs,35001,4585.0
Manual,l_abs,36001,4589.6
Manual,l_abs,37001,4596.2
Manual,l_abs,38001,4597.0
Manual,l_abs,39001,4602.2
Manual,l_abs,40001,4603.2
Manual,l_abs,41001,4603.2
Manual,l_abs,42001,4608.4
Manual,l_abs,43001,4611.8
Manual,b_abs,0,0.0
Manual,b_abs,1,2277.0
Manual,b_abs,1001,2397.2
Manual,b_abs,2001,2454.0
Manual,b_abs,3001,2480.0
Manual,b_abs,4001,2544.6
Manual,b_abs,5001,2572.8
Manual,b_abs,6001,2584.4
Manual,b_abs,7001,2590.4
Manual,b_abs,8001,2606.6
Manual,b_abs,9001,2610.8
Manual,b_abs,10001,2623.6
Manual,b_abs,11001,2629.4
Manual,b_abs,12001,2631.8
Manual,b_abs,13001,2634.2
Manual,b_abs,14001,2637.4
Manual,b_abs,15001,2640.8
Manual,b_abs,16001,2645.4
Manual,b_abs,17001,2657.8
Manual,b_abs,18001,2662.6
Manual,b_abs,19001,2664.4
Manual,b_abs,20001,2668.0
Manual,b_abs,21001,2670.0
Manual,b_abs,22001,2670.0
Manual,b_abs,23001,2670.4
Manual,b_abs,24001,2670.6
Manual,b_abs,25001,2672.2
Manual,b_abs,26001,2673.2
Manual,b_abs,27001,2673.6
Manual,b_abs,28001,2675.8
Manual,b_abs,29001,2678.0
Manual,b_abs,30001,2683.6
Manual,b_abs,31001,2688.2
Manual,b_abs,32001,2691.8
Manual,b_abs,33001,2697.0
Manual,b_abs,34001,2709.0
Manual,b_abs,35001,2709.6
Manual,b_abs,36001,2713.2
Manual,b_abs,37001,2723.6
Manual,b_abs,38001,2726.8
Manual,b_abs,39001,2734.2
Manual,b_abs,40001,2739.6
Manual,b_abs,41001,2739.8
Manual,b_abs,42001,2745.4
Manual,b_abs,43001,2748.0
