seed_type,scov_type,time,scov
SVRM,b_abs,36001,3054.6
SVRM,b_abs,37001,3054.6
SVRM,b_abs,38001,3054.6
SVRM,b_abs,39001,3054.6
SVRM,b_abs,40001,3054.6
SVRM,b_abs,41001,3054.6
SVRM,b_abs,42001,3054.6
SVRM,b_abs,43001,3054.6
Manual,edge,0,0.0
Manual,edge,1,1.0
Manual,edge,1001,3.0
Manual,edge,2001,3.0
Manual,edge,3001,3.0
Manual,edge,4001,3.0
Manual,edge,5001,3.0
Manual,edge,6001,3.0
Manual,edge,7001,3.0
Manual,edge,8001,3.0
Manual,edge,9001,3.0
Manual,edge,10001,3.0
Manual,edge,11001,3.0
Manual,edge,12001,3.0
Manual,edge,13001,3.0
Manual,edge,14001,3.0
Manual,edge,15001,3.0
Manual,edge,16001,3.0
Manual,edge,17001,3.0
Manual,edge,18001,3.0
Manual,edge,19001,3.0
Manual,edge,20001,3.0
Manual,edge,21001,3.0
Manual,edge,22001,3.0
Manual,edge,23001,3.0
Manual,edge,24001,3.0
Manual,edge,25001,3.0
Manual,edge,26001,3.0
Manual,edge,27001,3.0
Manual,edge,28001,3.0
Manual,edge,29001,3.0
Manual,edge,30001,3.0
Manual,edge,31001,3.0
Manual,edge,32001,3.0
Manual,edge,33001,3.0
Manual,edge,34001,3.0
Manual,edge,35001,3.0
Manual,edge,36001,3.0
Manual,edge,37001,3.0
Manual,edge,38001,3.0
Manual,edge,39001,3.0
Manual,edge,40001,3.0
Manual,edge,41001,3.0
Manual,edge,42001,3.0
Manual,edge,43001,3.0
Manual,node,0,0.0
Manual,node,1,2.0
Manual,node,1001,4.0
Manual,node,2001,4.0
Manual,node,3001,4.0
Manual,node,4001,4.0
Manual,node,5001,4.0
Manual,node,6001,4.0
Manual,node,7001,4.0
Manual,node,8001,4.0
Manual,node,9001,4.0
Manual,node,10001,4.0
Manual,node,11001,4.0
Manual,node,12001,4.0
Manual,node,13001,4.0
Manual,node,14001,4.0
Manual,node,15001,4.0
Manual,node,16001,4.0
Manual,node,17001,4.0
Manual,node,18001,4.0
Manual,node,19001,4.0
Manual,node,20001,4.0
Manual,node,21001,4.0
Manual,node,22001,4.0
Manual,node,23001,4.0
Manual,node,24001,4.0
Manual,node,25001,4.0
Manual,node,26001,4.0
Manual,node,27001,4.0
Manual,node,28001,4.0
Manual,node,29001,4.0
Manual,node,30001,4.0
Manual,node,31001,4.0
Manual,node,32001,4.0
Manual,node,33001,4.0
Manual,node,34001,4.0
Manual,node,35001,4.0
Manual,node,36001,4.0
Manual,node,37001,4.0
Manual,node,38001,4.0
Manual,node,39001,4.0
Manual,node,40001,4.0
Manual,node,41001,4.0
Manual,node,42001,4.0
Manual,node,43001,4.0
Manual,l_abs,0,0.0
Manual,l_abs,1,0.0
Manual,l_abs,1001,3933.8
Manual,l_abs,2001,3960.8
Manual,l_abs,3001,4017.4
Manual,l_abs,4001,4021.8
Manual,l_abs,5001,4030.4
Manual,l_abs,6001,4031.8
Manual,l_abs,7001,4086.2
Manual,l_abs,8001,4097.4
Manual,l_abs,9001,4100.4
Manual,l_abs,10001,4102.6
Manual,l_abs,11001,4102.6
Manual,l_abs,12001,4103.0
Manual,l_abs,13001,4103.2
Manual,l_abs,14001,4103.6
Manual,l_abs,15001,4105.0
Manual,l_abs,16001,4110.4
Manual,l_abs,17001,4113.2
Manual,l_abs,18001,4113.8
Manual,l_abs,19001,4114.2
Manual,l_abs,20001,4117.4
Manual,l_abs,21001,4117.4
Manual,l_abs,22001,4117.6
Manual,l_abs,23001,4117.6
Manual,l_abs,24001,4117.8
Manual,l_abs,25001,4117.8
Manual,l_abs,26001,4117.8
Manual,l_abs,27001,4121.6
Manual,l_abs,28001,4121.6
Manual,l_abs,29001,4121.8
Manual,l_abs,30001,4121.8
Manual,l_abs,31001,4121.8
Manual,l_abs,32001,4122.0
Manual,l_abs,33001,4122.0
Manual,l_abs,34001,4122.0
Manual,l_abs,35001,4122.6
Manual,l_abs,36001,4122.8
Manual,l_abs,37001,4122.8
Manual,l_abs,38001,4122.8
Manual,l_abs,39001,4122.8
Manual,l_abs,40001,4124.8
Manual,l_abs,41001,4124.8
Manual,l_abs,42001,4124.8
Manual,l_abs,43001,4125.0
Manual,b_abs,0,0.0
Manual,b_abs,1,0.0
Manual,b_abs,1001,2878.8
Manual,b_abs,2001,2902.8
Manual,b_abs,3001,2938.0
Manual,b_abs,4001,2940.8
Manual,b_abs,5001,2948.4
Manual,b_abs,6001,2949.6
Manual,b_abs,7001,2988.0
Manual,b_abs,8001,3002.8
Manual,b_abs,9001,3006.4
Manual,b_abs,10001,3008.6
Manual,b_abs,11001,3008.6
Manual,b_abs,12001,3009.6
Manual,b_abs,13001,3009.8
Manual,b_abs,14001,3011.0
Manual,b_abs,15001,3012.4
Manual,b_abs,16001,3017.0
Manual,b_abs,17001,3022.0
Manual,b_abs,18001,3022.2
Manual,b_abs,19001,3022.6
Manual,b_abs,20001,3029.0
Manual,b_abs,21001,3029.0
Manual,b_abs,22001,3029.6
Manual,b_abs,23001,3029.6
Manual,b_abs,24001,3030.2
Manual,b_abs,25001,3030.2
Manual,b_abs,26001,3030.2
Manual,b_abs,27001,3034.4
Manual,b_abs,28001,3034.4
Manual,b_abs,29001,3034.6
Manual,b_abs,30001,3034.6
Manual,b_abs,31001,3034.6
Manual,b_abs,32001,3034.8
Manual,b_abs,33001,3034.8
Manual,b_abs,34001,3034.8
Manual,b_abs,35001,3037.2
Manual,b_abs,36001,3037.4
Manual,b_abs,37001,3037.4
Manual,b_abs,38001,3037.4
Manual,b_abs,39001,3037.4
Manual,b_abs,40001,3039.4
Manual,b_abs,41001,3039.4
Manual,b_abs,42001,3039.4
Manual,b_abs,43001,3039.6
