seed_type,scov_type,time,scov
SVRM,leaves_size,23001,216.0
SVRM,leaves_size,24001,218.0
SVRM,leaves_size,25001,220.0
SVRM,leaves_size,26001,223.0
SVRM,leaves_size,27001,226.0
SVRM,leaves_size,28001,229.0
SVRM,leaves_size,29001,231.0
SVRM,leaves_size,30001,232.0
SVRM,leaves_size,31001,235.0
SVRM,leaves_size,32001,239.0
SVRM,leaves_size,33001,240.0
SVRM,leaves_size,34001,244.0
SVRM,leaves_size,35001,247.0
SVRM,leaves_size,36001,248.0
SVRM,leaves_size,37001,250.0
SVRM,leaves_size,38001,252.0
SVRM,leaves_size,39001,253.0
SVRM,leaves_size,40001,256.0
SVRM,leaves_size,41001,258.0
SVRM,leaves_size,42001,260.0
SVRM,leaves_size,43001,263.0
SVRM,SM_num,0,0.0
SVRM,SM_num,1,310.0
SVRM,SM_num,1001,852.0
SVRM,SM_num,2001,1210.0
SVRM,SM_num,3001,1333.0
SVRM,SM_num,4001,1413.0
SVRM,SM_num,5001,1486.0
SVRM,SM_num,6001,1683.0
SVRM,SM_num,7001,1745.0
SVRM,SM_num,8001,1994.0
SVRM,SM_num,9001,2264.0
SVRM,SM_num,10001,2448.0
SVRM,SM_num,11001,2662.0
SVRM,SM_num,12001,2800.0
SVRM,SM_num,13001,2916.0
SVRM,SM_num,14001,3043.0
SVRM,SM_num,15001,3297.0
SVRM,SM_num,16001,3680.0
SVRM,SM_num,17001,3794.0
SVRM,SM_num,18001,3882.0
SVRM,SM_num,19001,3947.0
SVRM,SM_num,20001,3951.0
SVRM,SM_num,21001,4154.0
SVRM,SM_num,22001,4238.0
SVRM,SM_num,23001,4311.0
SVRM,SM_num,24001,4322.0
SVRM,SM_num,25001,4349.0
SVRM,SM_num,26001,4427.0
SVRM,SM_num,27001,4514.0
SVRM,SM_num,28001,4591.0
SVRM,SM_num,29001,4614.0
SVRM,SM_num,30001,4654.0
SVRM,SM_num,31001,4697.0
SVRM,SM_num,32001,4786.0
SVRM,SM_num,33001,4819.0
SVRM,SM_num,34001,4833.0
SVRM,SM_num,35001,4850.0
SVRM,SM_num,36001,4867.0
SVRM,SM_num,37001,4934.0
SVRM,SM_num,38001,4998.0
SVRM,SM_num,39001,5015.0
SVRM,SM_num,40001,5044.0
SVRM,SM_num,41001,5104.0
SVRM,SM_num,42001,5155.0
SVRM,SM_num,43001,5198.0
SVRM,TPC_cov,0,0.0
SVRM,TPC_cov,1,4449.0
SVRM,TPC_cov,1001,6279.0
SVRM,TPC_cov,2001,6322.0
SVRM,TPC_cov,3001,6339.0
SVRM,TPC_cov,4001,6422.0
SVRM,TPC_cov,5001,6482.0
SVRM,TPC_cov,6001,6508.0
SVRM,TPC_cov,7001,6528.0
SVRM,TPC_cov,8001,6543.0
SVRM,TPC_cov,9001,6588.0
SVRM,TPC_cov,10001,6604.0
SVRM,TPC_cov,11001,6608.0
SVRM,TPC_cov,12001,6729.0
SVRM,TPC_cov,13001,6729.0
SVRM,TPC_cov,14001,6731.0
SVRM,TPC_cov,15001,6733.0
SVRM,TPC_cov,16001,6735.0
SVRM,TPC_cov,17001,6741.0
SVRM,TPC_cov,18001,6741.0
SVRM,TPC_cov,19001,6741.0
SVRM,TPC_cov,20001,6742.0
SVRM,TPC_cov,21001,6742.0
SVRM,TPC_cov,22001,6743.0
SVRM,TPC_cov,23001,6743.0
SVRM,TPC_cov,24001,6744.0
SVRM,TPC_cov,25001,6745.0
SVRM,TPC_cov,26001,6764.0
SVRM,TPC_cov,27001,6770.0
SVRM,TPC_cov,28001,6770.0
SVRM,TPC_cov,29001,6770.0
SVRM,TPC_cov,30001,6832.0
SVRM,TPC_cov,31001,6832.0
SVRM,TPC_cov,32001,6832.0
SVRM,TPC_cov,33001,6832.0
SVRM,TPC_cov,34001,6834.0
SVRM,TPC_cov,35001,6843.0
SVRM,TPC_cov,36001,6845.0
SVRM,TPC_cov,37001,6847.0
SVRM,TPC_cov,38001,6847.0
SVRM,TPC_cov,39001,6847.0
SVRM,TPC_cov,40001,6848.0
SVRM,TPC_cov,41001,6848.0
SVRM,TPC_cov,42001,6851.0
SVRM,TPC_cov,43001,6851.0
