seed_type,scov_type,time,scov
SVRM,leaves_size,22001,266.6
SVRM,leaves_size,23001,266.6
SVRM,leaves_size,24001,272.8
SVRM,leaves_size,25001,280.8
SVRM,leaves_size,26001,286.6
SVRM,leaves_size,27001,298.6
SVRM,leaves_size,28001,298.6
SVRM,leaves_size,29001,307.4
SVRM,leaves_size,30001,307.6
SVRM,leaves_size,31001,315.8
SVRM,leaves_size,32001,316.6
SVRM,leaves_size,33001,324.2
SVRM,leaves_size,34001,324.8
SVRM,leaves_size,35001,334.2
SVRM,leaves_size,36001,337.0
SVRM,leaves_size,37001,342.8
SVRM,leaves_size,38001,344.6
SVRM,leaves_size,39001,351.6
SVRM,leaves_size,40001,355.0
SVRM,leaves_size,41001,359.6
SVRM,leaves_size,42001,364.0
SVRM,leaves_size,43001,366.2
SVRM,SM_num,0,0.0
SVRM,SM_num,1,375.6
SVRM,SM_num,1001,947.4
SVRM,SM_num,2001,1281.4
SVRM,SM_num,3001,1447.0
SVRM,SM_num,4001,1583.4
SVRM,SM_num,5001,1795.4
SVRM,SM_num,6001,1919.8
SVRM,SM_num,7001,2090.0
SVRM,SM_num,8001,2292.2
SVRM,SM_num,9001,2754.4
SVRM,SM_num,10001,2754.4
SVRM,SM_num,11001,2920.0
SVRM,SM_num,12001,3509.6
SVRM,SM_num,13001,3509.6
SVRM,SM_num,14001,3509.6
SVRM,SM_num,15001,3557.2
SVRM,SM_num,16001,4346.0
SVRM,SM_num,17001,4591.2
SVRM,SM_num,18001,4591.2
SVRM,SM_num,19001,5070.8
SVRM,SM_num,20001,5070.8
SVRM,SM_num,21001,5104.4
SVRM,SM_num,22001,5588.4
SVRM,SM_num,23001,5588.4
SVRM,SM_num,24001,5658.4
SVRM,SM_num,25001,5835.0
SVRM,SM_num,26001,5949.4
SVRM,SM_num,27001,6311.2
SVRM,SM_num,28001,6311.2
SVRM,SM_num,29001,6502.8
SVRM,SM_num,30001,6502.8
SVRM,SM_num,31001,6685.0
SVRM,SM_num,32001,6685.0
SVRM,SM_num,33001,6907.8
SVRM,SM_num,34001,6907.8
SVRM,SM_num,35001,7113.6
SVRM,SM_num,36001,7138.2
SVRM,SM_num,37001,7306.6
SVRM,SM_num,38001,7306.6
SVRM,SM_num,39001,7507.6
SVRM,SM_num,40001,7522.6
SVRM,SM_num,41001,7585.2
SVRM,SM_num,42001,7733.4
SVRM,SM_num,43001,7733.4
SVRM,TPC_cov,0,0.0
SVRM,TPC_cov,1,4894.0
SVRM,TPC_cov,1001,6284.2
SVRM,TPC_cov,2001,6364.0
SVRM,TPC_cov,3001,6403.8
SVRM,TPC_cov,4001,6496.6
SVRM,TPC_cov,5001,6580.6
SVRM,TPC_cov,6001,6698.6
SVRM,TPC_cov,7001,6732.2
SVRM,TPC_cov,8001,6740.2
SVRM,TPC_cov,9001,6740.2
SVRM,TPC_cov,10001,6774.0
SVRM,TPC_cov,11001,6796.8
SVRM,TPC_cov,12001,6816.6
SVRM,TPC_cov,13001,6847.0
SVRM,TPC_cov,14001,6868.8
SVRM,TPC_cov,15001,6875.2
SVRM,TPC_cov,16001,6875.2
SVRM,TPC_cov,17001,6875.2
SVRM,TPC_cov,18001,6879.6
SVRM,TPC_cov,19001,6879.6
SVRM,TPC_cov,20001,6880.4
SVRM,TPC_cov,21001,6880.4
SVRM,TPC_cov,22001,6880.4
SVRM,TPC_cov,23001,6890.8
SVRM,TPC_cov,24001,6896.2
SVRM,TPC_cov,25001,6898.6
SVRM,TPC_cov,26001,6902.6
SVRM,TPC_cov,27001,6902.6
SVRM,TPC_cov,28001,6906.4
SVRM,TPC_cov,29001,6931.6
SVRM,TPC_cov,30001,6931.6
SVRM,TPC_cov,31001,6947.2
SVRM,TPC_cov,32001,6947.2
SVRM,TPC_cov,33001,6953.0
SVRM,TPC_cov,34001,6953.0
SVRM,TPC_cov,35001,6955.6
SVRM,TPC_cov,36001,6955.6
SVRM,TPC_cov,37001,6956.6
SVRM,TPC_cov,38001,6956.6
SVRM,TPC_cov,39001,6957.8
SVRM,TPC_cov,40001,6957.8
SVRM,TPC_cov,41001,6957.8
SVRM,TPC_cov,42001,6959.6
SVRM,TPC_cov,43001,6959.6
