seed_type,scov_type,time,scov
SVRM,b_abs,36001,2730.8
SVRM,b_abs,37001,2731.2
SVRM,b_abs,38001,2731.2
SVRM,b_abs,39001,2731.2
SVRM,b_abs,40001,2731.4
SVRM,b_abs,41001,2731.8
SVRM,b_abs,42001,2731.8
SVRM,b_abs,43001,2731.8
Manual,edge,0,0.0
Manual,edge,1,1.0
Manual,edge,1001,69.6
Manual,edge,2001,79.8
Manual,edge,3001,83.2
Manual,edge,4001,85.2
Manual,edge,5001,87.2
Manual,edge,6001,87.2
Manual,edge,7001,87.8
Manual,edge,8001,88.6
Manual,edge,9001,88.8
Manual,edge,10001,89.0
Manual,edge,11001,89.2
Manual,edge,12001,89.8
Manual,edge,13001,90.2
Manual,edge,14001,90.4
Manual,edge,15001,90.4
Manual,edge,16001,91.4
Manual,edge,17001,91.6
Manual,edge,18001,91.6
Manual,edge,19001,91.8
Manual,edge,20001,91.8
Manual,edge,21001,92.0
Manual,edge,22001,92.2
Manual,edge,23001,92.2
Manual,edge,24001,92.4
Manual,edge,25001,92.4
Manual,edge,26001,92.4
Manual,edge,27001,92.6
Manual,edge,28001,92.8
Manual,edge,29001,92.8
Manual,edge,30001,92.8
Manual,edge,31001,92.8
Manual,edge,32001,92.8
Manual,edge,33001,93.0
Manual,edge,34001,93.4
Manual,edge,35001,93.4
Manual,edge,36001,93.6
Manual,edge,37001,93.6
Manual,edge,38001,93.8
Manual,edge,39001,94.0
Manual,edge,40001,94.0
Manual,edge,41001,94.0
Manual,edge,42001,94.2
Manual,edge,43001,94.6
Manual,node,0,0.0
Manual,node,1,2.0
Manual,node,1001,13.0
Manual,node,2001,13.2
Manual,node,3001,13.2
Manual,node,4001,13.2
Manual,node,5001,13.2
Manual,node,6001,13.2
Manual,node,7001,13.2
Manual,node,8001,13.2
Manual,node,9001,13.2
Manual,node,10001,13.2
Manual,node,11001,13.2
Manual,node,12001,13.2
Manual,node,13001,13.2
Manual,node,14001,13.2
Manual,node,15001,13.2
Manual,node,16001,13.2
Manual,node,17001,13.2
Manual,node,18001,13.2
Manual,node,19001,13.2
Manual,node,20001,13.2
Manual,node,21001,13.2
Manual,node,22001,13.2
Manual,node,23001,13.2
Manual,node,24001,13.2
Manual,node,25001,13.2
Manual,node,26001,13.2
Manual,node,27001,13.2
Manual,node,28001,13.2
Manual,node,29001,13.2
Manual,node,30001,13.2
Manual,node,31001,13.2
Manual,node,32001,13.2
Manual,node,33001,13.2
Manual,node,34001,13.2
Manual,node,35001,13.2
Manual,node,36001,13.2
Manual,node,37001,13.2
Manual,node,38001,13.2
Manual,node,39001,13.2
Manual,node,40001,13.2
Manual,node,41001,13.2
Manual,node,42001,13.2
Manual,node,43001,13.2
Manual,l_abs,0,0.0
Manual,l_abs,1,1993.2
Manual,l_abs,1001,5338.8
Manual,l_abs,2001,5361.2
Manual,l_abs,3001,5372.6
Manual,l_abs,4001,5386.8
Manual,l_abs,5001,5396.6
Manual,l_abs,6001,5397.6
Manual,l_abs,7001,5403.0
Manual,l_abs,8001,5404.0
Manual,l_abs,9001,5409.4
Manual,l_abs,10001,5414.0
Manual,l_abs,11001,5419.6
Manual,l_abs,12001,5428.8
Manual,l_abs,13001,5428.8
Manual,l_abs,14001,5431.0
Manual,l_abs,15001,5431.2
Manual,l_abs,16001,5433.0
Manual,l_abs,17001,5433.6
Manual,l_abs,18001,5434.2
Manual,l_abs,19001,5434.2
Manual,l_abs,20001,5434.6
Manual,l_abs,21001,5445.0
Manual,l_abs,22001,5445.0
Manual,l_abs,23001,5445.6
Manual,l_abs,24001,5446.6
Manual,l_abs,25001,5447.2
Manual,l_abs,26001,5451.8
Manual,l_abs,27001,5451.8
Manual,l_abs,28001,5453.2
Manual,l_abs,29001,5456.8
Manual,l_abs,30001,5456.8
Manual,l_abs,31001,5456.8
Manual,l_abs,32001,5456.8
Manual,l_abs,33001,5460.0
Manual,l_abs,34001,5460.4
Manual,l_abs,35001,5460.8
Manual,l_abs,36001,5460.8
Manual,l_abs,37001,5460.8
Manual,l_abs,38001,5461.6
Manual,l_abs,39001,5461.6
Manual,l_abs,40001,5462.0
Manual,l_abs,41001,5462.0
Manual,l_abs,42001,5462.2
Manual,l_abs,43001,5462.2
Manual,b_abs,0,0.0
Manual,b_abs,1,953.6
Manual,b_abs,1001,2567.2
Manual,b_abs,2001,2599.4
Manual,b_abs,3001,2613.8
Manual,b_abs,4001,2627.6
Manual,b_abs,5001,2638.8
Manual,b_abs,6001,2640.0
Manual,b_abs,7001,2643.2
Manual,b_abs,8001,2645.0
Manual,b_abs,9001,2650.6
Manual,b_abs,10001,2652.0
Manual,b_abs,11001,2655.6
Manual,b_abs,12001,2661.2
Manual,b_abs,13001,2662.0
Manual,b_abs,14001,2663.4
Manual,b_abs,15001,2663.8
Manual,b_abs,16001,2666.0
Manual,b_abs,17001,2667.0
Manual,b_abs,18001,2668.4
Manual,b_abs,19001,2668.4
Manual,b_abs,20001,2669.0
Manual,b_abs,21001,2674.0
Manual,b_abs,22001,2674.0
Manual,b_abs,23001,2674.6
Manual,b_abs,24001,2675.6
Manual,b_abs,25001,2676.4
Manual,b_abs,26001,2679.2
Manual,b_abs,27001,2679.2
Manual,b_abs,28001,2680.6
Manual,b_abs,29001,2685.8
Manual,b_abs,30001,2685.8
Manual,b_abs,31001,2685.8
Manual,b_abs,32001,2685.8
Manual,b_abs,33001,2690.6
Manual,b_abs,34001,2691.4
Manual,b_abs,35001,2691.8
Manual,b_abs,36001,2691.8
Manual,b_abs,37001,2692.0
Manual,b_abs,38001,2693.4
Manual,b_abs,39001,2693.6
Manual,b_abs,40001,2694.2
Manual,b_abs,41001,2694.8
Manual,b_abs,42001,2696.4
Manual,b_abs,43001,2696.6
