seed_type,scov_type,time,scov
SVRM,b_abs,36001,9815.2
SVRM,b_abs,37001,9816.4
SVRM,b_abs,38001,9859.8
SVRM,b_abs,39001,9861.0
SVRM,b_abs,40001,9865.0
SVRM,b_abs,41001,9925.2
SVRM,b_abs,42001,9952.4
SVRM,b_abs,43001,9970.8
Manual,edge,0,0.0
Manual,edge,1,5.0
Manual,edge,1001,10.8
Manual,edge,2001,11.2
Manual,edge,3001,11.2
Manual,edge,4001,11.2
Manual,edge,5001,11.4
Manual,edge,6001,11.4
Manual,edge,7001,11.6
Manual,edge,8001,11.6
Manual,edge,9001,11.6
Manual,edge,10001,11.8
Manual,edge,11001,11.8
Manual,edge,12001,11.8
Manual,edge,13001,11.8
Manual,edge,14001,11.8
Manual,edge,15001,11.8
Manual,edge,16001,11.8
Manual,edge,17001,11.8
Manual,edge,18001,12.0
Manual,edge,19001,12.0
Manual,edge,20001,12.0
Manual,edge,21001,12.0
Manual,edge,22001,12.0
Manual,edge,23001,12.0
Manual,edge,24001,12.0
Manual,edge,25001,12.0
Manual,edge,26001,12.0
Manual,edge,27001,13.0
Manual,edge,28001,13.2
Manual,edge,29001,13.2
Manual,edge,30001,13.2
Manual,edge,31001,17.8
Manual,edge,32001,17.8
Manual,edge,33001,17.8
Manual,edge,34001,18.0
Manual,edge,35001,18.0
Manual,edge,36001,18.0
Manual,edge,37001,23.4
Manual,edge,38001,23.4
Manual,edge,39001,23.4
Manual,edge,40001,27.4
Manual,edge,41001,27.4
Manual,edge,42001,27.4
Manual,edge,43001,27.6
Manual,node,0,0.0
Manual,node,1,5.0
Manual,node,1001,9.8
Manual,node,2001,10.0
Manual,node,3001,10.0
Manual,node,4001,10.0
Manual,node,5001,10.0
Manual,node,6001,10.0
Manual,node,7001,10.0
Manual,node,8001,10.0
Manual,node,9001,10.0
Manual,node,10001,10.0
Manual,node,11001,10.0
Manual,node,12001,10.0
Manual,node,13001,10.0
Manual,node,14001,10.0
Manual,node,15001,10.0
Manual,node,16001,10.0
Manual,node,17001,10.0
Manual,node,18001,10.0
Manual,node,19001,10.0
Manual,node,20001,10.0
Manual,node,21001,10.0
Manual,node,22001,10.0
Manual,node,23001,10.0
Manual,node,24001,10.0
Manual,node,25001,10.0
Manual,node,26001,10.0
Manual,node,27001,10.8
Manual,node,28001,10.8
Manual,node,29001,10.8
Manual,node,30001,10.8
Manual,node,31001,14.6
Manual,node,32001,14.6
Manual,node,33001,14.6
Manual,node,34001,14.6
Manual,node,35001,14.6
Manual,node,36001,14.6
Manual,node,37001,19.8
Manual,node,38001,19.8
Manual,node,39001,19.8
Manual,node,40001,22.8
Manual,node,41001,22.8
Manual,node,42001,22.8
Manual,node,43001,22.8
Manual,l_abs,0,0.0
Manual,l_abs,1,19345.0
Manual,l_abs,1001,20865.2
Manual,l_abs,2001,21041.0
Manual,l_abs,3001,21120.0
Manual,l_abs,4001,21316.0
Manual,l_abs,5001,21598.0
Manual,l_abs,6001,21694.8
Manual,l_abs,7001,21957.0
Manual,l_abs,8001,21975.2
Manual,l_abs,9001,21984.0
Manual,l_abs,10001,22006.0
Manual,l_abs,11001,22012.4
Manual,l_abs,12001,22158.8
Manual,l_abs,13001,22162.2
Manual,l_abs,14001,22333.4
Manual,l_abs,15001,22352.8
Manual,l_abs,16001,22360.0
Manual,l_abs,17001,22362.6
Manual,l_abs,18001,22364.4
Manual,l_abs,19001,22367.4
Manual,l_abs,20001,22372.2
Manual,l_abs,21001,22643.6
Manual,l_abs,22001,22647.0
Manual,l_abs,23001,22726.8
Manual,l_abs,24001,22744.2
Manual,l_abs,25001,22745.4
Manual,l_abs,26001,22771.6
Manual,l_abs,27001,22773.0
Manual,l_abs,28001,22774.0
Manual,l_abs,29001,22777.8
Manual,l_abs,30001,22781.8
Manual,l_abs,31001,22782.2
Manual,l_abs,32001,22782.2
Manual,l_abs,33001,22783.8
Manual,l_abs,34001,22880.6
Manual,l_abs,35001,22886.2
Manual,l_abs,36001,22890.4
Manual,l_abs,37001,22900.2
Manual,l_abs,38001,22900.2
Manual,l_abs,39001,22901.2
Manual,l_abs,40001,22901.8
Manual,l_abs,41001,22916.2
Manual,l_abs,42001,22917.4
Manual,l_abs,43001,22932.2
Manual,b_abs,0,0.0
Manual,b_abs,1,8113.0
Manual,b_abs,1001,8998.2
Manual,b_abs,2001,9091.4
Manual,b_abs,3001,9133.8
Manual,b_abs,4001,9220.2
Manual,b_abs,5001,9363.2
Manual,b_abs,6001,9402.0
Manual,b_abs,7001,9519.2
Manual,b_abs,8001,9531.6
Manual,b_abs,9001,9539.0
Manual,b_abs,10001,9555.0
Manual,b_abs,11001,9562.4
Manual,b_abs,12001,9625.2
Manual,b_abs,13001,9630.4
Manual,b_abs,14001,9690.8
Manual,b_abs,15001,9704.4
Manual,b_abs,16001,9708.8
Manual,b_abs,17001,9710.8
Manual,b_abs,18001,9713.4
Manual,b_abs,19001,9717.2
Manual,b_abs,20001,9720.6
Manual,b_abs,21001,9827.0
Manual,b_abs,22001,9829.8
Manual,b_abs,23001,9857.8
Manual,b_abs,24001,9868.8
Manual,b_abs,25001,9870.4
Manual,b_abs,26001,9886.2
Manual,b_abs,27001,9887.6
Manual,b_abs,28001,9889.2
Manual,b_abs,29001,9891.0
Manual,b_abs,30001,9892.6
Manual,b_abs,31001,9893.0
Manual,b_abs,32001,9893.2
Manual,b_abs,33001,9894.2
Manual,b_abs,34001,9941.0
Manual,b_abs,35001,9943.8
Manual,b_abs,36001,9945.6
Manual,b_abs,37001,9949.6
Manual,b_abs,38001,9949.6
Manual,b_abs,39001,9951.2
Manual,b_abs,40001,9951.8
Manual,b_abs,41001,9961.0
Manual,b_abs,42001,9961.6
Manual,b_abs,43001,9971.6
