seed_type,scov_type,time,scov
SVRM,leaves_size,18001,3452.0
SVRM,leaves_size,19001,4016.0
SVRM,leaves_size,20001,4510.0
SVRM,leaves_size,21001,4888.0
SVRM,leaves_size,22001,5285.0
SVRM,leaves_size,23001,5677.0
SVRM,leaves_size,24001,6020.0
SVRM,leaves_size,25001,6393.0
SVRM,leaves_size,26001,6713.0
SVRM,leaves_size,27001,7029.0
SVRM,leaves_size,28001,7372.0
SVRM,leaves_size,29001,7607.0
SVRM,leaves_size,30001,7835.0
SVRM,leaves_size,31001,8160.0
SVRM,leaves_size,32001,8427.0
SVRM,leaves_size,33001,8663.0
SVRM,leaves_size,34001,8887.0
SVRM,leaves_size,35001,9121.0
SVRM,leaves_size,36001,9366.0
SVRM,leaves_size,37001,9540.0
SVRM,leaves_size,38001,9762.0
SVRM,leaves_size,39001,9926.0
SVRM,leaves_size,40001,10094.0
SVRM,leaves_size,41001,10322.0
SVRM,leaves_size,42001,10492.0
SVRM,leaves_size,43001,10660.0
SVRM,SM_num,0,0.0
SVRM,SM_num,1,367.0
SVRM,SM_num,1001,1463.0
SVRM,SM_num,2001,2499.0
SVRM,SM_num,3001,3773.0
SVRM,SM_num,4001,4933.0
SVRM,SM_num,5001,5755.0
SVRM,SM_num,6001,6249.0
SVRM,SM_num,7001,6602.0
SVRM,SM_num,8001,6952.0
SVRM,SM_num,9001,7743.0
SVRM,SM_num,10001,8181.0
SVRM,SM_num,11001,8582.0
SVRM,SM_num,12001,8845.0
SVRM,SM_num,13001,8993.0
SVRM,SM_num,14001,9503.0
SVRM,SM_num,15001,10518.0
SVRM,SM_num,16001,11577.0
SVRM,SM_num,17001,13292.0
SVRM,SM_num,18001,15523.0
SVRM,SM_num,19001,18308.0
SVRM,SM_num,20001,20814.0
SVRM,SM_num,21001,22974.0
SVRM,SM_num,22001,25350.0
SVRM,SM_num,23001,27830.0
SVRM,SM_num,24001,29896.0
SVRM,SM_num,25001,32246.0
SVRM,SM_num,26001,34302.0
SVRM,SM_num,27001,36383.0
SVRM,SM_num,28001,38661.0
SVRM,SM_num,29001,40260.0
SVRM,SM_num,30001,41796.0
SVRM,SM_num,31001,43991.0
SVRM,SM_num,32001,45784.0
SVRM,SM_num,33001,47280.0
SVRM,SM_num,34001,48724.0
SVRM,SM_num,35001,50244.0
SVRM,SM_num,36001,51853.0
SVRM,SM_num,37001,53001.0
SVRM,SM_num,38001,54489.0
SVRM,SM_num,39001,55587.0
SVRM,SM_num,40001,56670.0
SVRM,SM_num,41001,58059.0
SVRM,SM_num,42001,59169.0
SVRM,SM_num,43001,60270.0
SVRM,TPC_cov,0,0.0
SVRM,TPC_cov,1,1365.0
SVRM,TPC_cov,1001,1540.0
SVRM,TPC_cov,2001,1571.0
SVRM,TPC_cov,3001,1584.0
SVRM,TPC_cov,4001,1591.0
SVRM,TPC_cov,5001,1592.0
SVRM,TPC_cov,6001,1601.0
SVRM,TPC_cov,7001,1622.0
SVRM,TPC_cov,8001,1641.0
SVRM,TPC_cov,9001,1641.0
SVRM,TPC_cov,10001,1641.0
SVRM,TPC_cov,11001,1646.0
SVRM,TPC_cov,12001,1649.0
SVRM,TPC_cov,13001,1649.0
SVRM,TPC_cov,14001,1650.0
SVRM,TPC_cov,15001,1651.0
SVRM,TPC_cov,16001,1653.0
SVRM,TPC_cov,17001,1653.0
SVRM,TPC_cov,18001,1655.0
SVRM,TPC_cov,19001,1658.0
SVRM,TPC_cov,20001,1661.0
SVRM,TPC_cov,21001,1662.0
SVRM,TPC_cov,22001,1671.0
SVRM,TPC_cov,23001,1671.0
SVRM,TPC_cov,24001,1671.0
SVRM,TPC_cov,25001,1671.0
SVRM,TPC_cov,26001,1673.0
SVRM,TPC_cov,27001,1678.0
SVRM,TPC_cov,28001,1678.0
SVRM,TPC_cov,29001,1679.0
SVRM,TPC_cov,30001,1702.0
SVRM,TPC_cov,31001,1702.0
SVRM,TPC_cov,32001,1703.0
SVRM,TPC_cov,33001,1703.0
SVRM,TPC_cov,34001,1703.0
SVRM,TPC_cov,35001,1703.0
SVRM,TPC_cov,36001,1704.0
SVRM,TPC_cov,37001,1704.0
SVRM,TPC_cov,38001,1704.0
SVRM,TPC_cov,39001,1704.0
SVRM,TPC_cov,40001,1704.0
SVRM,TPC_cov,41001,1704.0
SVRM,TPC_cov,42001,1704.0
SVRM,TPC_cov,43001,1704.0
