seed_type,scov_type,time,scov
SVRM,leaves_size,19001,1710.0
SVRM,leaves_size,20001,1837.6
SVRM,leaves_size,21001,1938.6
SVRM,leaves_size,22001,2046.0
SVRM,leaves_size,23001,2148.0
SVRM,leaves_size,24001,2238.6
SVRM,leaves_size,25001,2343.8
SVRM,leaves_size,26001,2437.6
SVRM,leaves_size,27001,2522.2
SVRM,leaves_size,28001,2627.8
SVRM,leaves_size,29001,2702.8
SVRM,leaves_size,30001,2771.8
SVRM,leaves_size,31001,2866.0
SVRM,leaves_size,32001,2950.6
SVRM,leaves_size,33001,3035.0
SVRM,leaves_size,34001,3127.6
SVRM,leaves_size,35001,3209.0
SVRM,leaves_size,36001,3290.2
SVRM,leaves_size,37001,3358.8
SVRM,leaves_size,38001,3455.2
SVRM,leaves_size,39001,3552.4
SVRM,leaves_size,40001,3634.2
SVRM,leaves_size,41001,3773.8
SVRM,leaves_size,42001,3885.2
SVRM,leaves_size,43001,3986.8
SVRM,SM_num,0,0.0
SVRM,SM_num,1,259.4
SVRM,SM_num,1001,1077.6
SVRM,SM_num,2001,1545.2
SVRM,SM_num,3001,2041.4
SVRM,SM_num,4001,2452.6
SVRM,SM_num,5001,2858.2
SVRM,SM_num,6001,3192.4
SVRM,SM_num,7001,3455.4
SVRM,SM_num,8001,3733.0
SVRM,SM_num,9001,4042.8
SVRM,SM_num,10001,4322.0
SVRM,SM_num,11001,4592.8
SVRM,SM_num,12001,4760.8
SVRM,SM_num,13001,5016.6
SVRM,SM_num,14001,5275.4
SVRM,SM_num,15001,5566.8
SVRM,SM_num,16001,5909.2
SVRM,SM_num,17001,6362.0
SVRM,SM_num,18001,6892.8
SVRM,SM_num,19001,7556.6
SVRM,SM_num,20001,8188.6
SVRM,SM_num,21001,8734.2
SVRM,SM_num,22001,9340.0
SVRM,SM_num,23001,9940.8
SVRM,SM_num,24001,10447.4
SVRM,SM_num,25001,11057.6
SVRM,SM_num,26001,11594.0
SVRM,SM_num,27001,12090.4
SVRM,SM_num,28001,12705.6
SVRM,SM_num,29001,13150.0
SVRM,SM_num,30001,13570.4
SVRM,SM_num,31001,14139.8
SVRM,SM_num,32001,14634.4
SVRM,SM_num,33001,15096.0
SVRM,SM_num,34001,15601.6
SVRM,SM_num,35001,16056.8
SVRM,SM_num,36001,16533.2
SVRM,SM_num,37001,16906.2
SVRM,SM_num,38001,17462.4
SVRM,SM_num,39001,17969.6
SVRM,SM_num,40001,18398.4
SVRM,SM_num,41001,19103.8
SVRM,SM_num,42001,19701.0
SVRM,SM_num,43001,20215.2
SVRM,TPC_cov,0,0.0
SVRM,TPC_cov,1,1345.2
