seed_type,scov_type,time,scov
SVRM,leaves_size,21001,469.0
SVRM,leaves_size,22001,483.0
SVRM,leaves_size,23001,493.0
SVRM,leaves_size,24001,513.0
SVRM,leaves_size,25001,523.0
SVRM,leaves_size,26001,534.0
SVRM,leaves_size,27001,545.0
SVRM,leaves_size,28001,554.0
SVRM,leaves_size,29001,563.0
SVRM,leaves_size,30001,572.0
SVRM,leaves_size,31001,583.0
SVRM,leaves_size,32001,602.0
SVRM,leaves_size,33001,621.0
SVRM,leaves_size,34001,635.0
SVRM,leaves_size,35001,662.0
SVRM,leaves_size,36001,688.0
SVRM,leaves_size,37001,705.0
SVRM,leaves_size,38001,729.0
SVRM,leaves_size,39001,745.0
SVRM,leaves_size,40001,757.0
SVRM,leaves_size,41001,776.0
SVRM,leaves_size,42001,803.0
SVRM,leaves_size,43001,819.0
SVRM,SM_num,0,0.0
SVRM,SM_num,1,143.0
SVRM,SM_num,1001,874.0
SVRM,SM_num,2001,1136.0
SVRM,SM_num,3001,1264.0
SVRM,SM_num,4001,1354.0
SVRM,SM_num,5001,1417.0
SVRM,SM_num,6001,1471.0
SVRM,SM_num,7001,1537.0
SVRM,SM_num,8001,1554.0
SVRM,SM_num,9001,1639.0
SVRM,SM_num,10001,1806.0
SVRM,SM_num,11001,1883.0
SVRM,SM_num,12001,1960.0
SVRM,SM_num,13001,2006.0
SVRM,SM_num,14001,2072.0
SVRM,SM_num,15001,2121.0
SVRM,SM_num,16001,2182.0
SVRM,SM_num,17001,2236.0
SVRM,SM_num,18001,2279.0
SVRM,SM_num,19001,2315.0
SVRM,SM_num,20001,2352.0
SVRM,SM_num,21001,2383.0
SVRM,SM_num,22001,2443.0
SVRM,SM_num,23001,2479.0
SVRM,SM_num,24001,2571.0
SVRM,SM_num,25001,2626.0
SVRM,SM_num,26001,2680.0
SVRM,SM_num,27001,2720.0
SVRM,SM_num,28001,2760.0
SVRM,SM_num,29001,2810.0
SVRM,SM_num,30001,2858.0
SVRM,SM_num,31001,2900.0
SVRM,SM_num,32001,2982.0
SVRM,SM_num,33001,3062.0
SVRM,SM_num,34001,3113.0
SVRM,SM_num,35001,3244.0
SVRM,SM_num,36001,3381.0
SVRM,SM_num,37001,3452.0
SVRM,SM_num,38001,3565.0
SVRM,SM_num,39001,3631.0
SVRM,SM_num,40001,3696.0
SVRM,SM_num,41001,3773.0
SVRM,SM_num,42001,3881.0
SVRM,SM_num,43001,3958.0
SVRM,TPC_cov,0,0.0
SVRM,TPC_cov,1,1298.0
SVRM,TPC_cov,1001,1494.0
SVRM,TPC_cov,2001,1516.0
SVRM,TPC_cov,3001,1524.0
SVRM,TPC_cov,4001,1525.0
SVRM,TPC_cov,5001,1543.0
SVRM,TPC_cov,6001,1545.0
SVRM,TPC_cov,7001,1554.0
SVRM,TPC_cov,8001,1565.0
SVRM,TPC_cov,9001,1566.0
SVRM,TPC_cov,10001,1566.0
SVRM,TPC_cov,11001,1568.0
SVRM,TPC_cov,12001,1569.0
SVRM,TPC_cov,13001,1570.0
SVRM,TPC_cov,14001,1576.0
SVRM,TPC_cov,15001,1577.0
SVRM,TPC_cov,16001,1577.0
SVRM,TPC_cov,17001,1593.0
SVRM,TPC_cov,18001,1593.0
SVRM,TPC_cov,19001,1593.0
SVRM,TPC_cov,20001,1593.0
SVRM,TPC_cov,21001,1593.0
SVRM,TPC_cov,22001,1618.0
SVRM,TPC_cov,23001,1618.0
SVRM,TPC_cov,24001,1619.0
SVRM,TPC_cov,25001,1621.0
SVRM,TPC_cov,26001,1621.0
SVRM,TPC_cov,27001,1621.0
SVRM,TPC_cov,28001,1621.0
SVRM,TPC_cov,29001,1621.0
SVRM,TPC_cov,30001,1621.0
SVRM,TPC_cov,31001,1623.0
SVRM,TPC_cov,32001,1624.0
SVRM,TPC_cov,33001,1624.0
SVRM,TPC_cov,34001,1624.0
SVRM,TPC_cov,35001,1625.0
SVRM,TPC_cov,36001,1625.0
SVRM,TPC_cov,37001,1625.0
SVRM,TPC_cov,38001,1626.0
SVRM,TPC_cov,39001,1626.0
SVRM,TPC_cov,40001,1627.0
SVRM,TPC_cov,41001,1627.0
SVRM,TPC_cov,42001,1627.0
SVRM,TPC_cov,43001,1632.0
